tBodyAcc-mean()-Z,"tBodyAcc-arCoeff()-X,2","tBodyAcc-arCoeff()-Y,1",tBodyAccJerk-mean()-X,tBodyAccJerk-mean()-Y,"tBodyAccJerk-arCoeff()-X,2","tBodyAccJerk-arCoeff()-Y,1","tBodyAccJerk-arCoeff()-Y,3","tBodyAccJerk-arCoeff()-Z,1","tBodyGyro-arCoeff()-Z,3",tBodyGyroJerk-mean()-Y,tBodyGyroJerk-max()-Y,"tBodyGyroJerk-arCoeff()-Y,3","tBodyGyroJerk-arCoeff()-Z,2","tBodyGyroJerk-arCoeff()-Z,3",tBodyAccMag-min(),tGravityAccMag-arCoeff()3,tBodyAccJerkMag-min(),tBodyGyroMag-std(),tBodyGyroMag-energy(),tBodyGyroJerkMag-arCoeff()3,fBodyAcc-min()-X,fBodyAcc-min()-Z,fBodyAcc-maxInds-X,fBodyAcc-maxInds-Z,"fBodyAcc-bandsEnergy()-25,32","fBodyAcc-bandsEnergy()-57,64","fBodyAcc-bandsEnergy()-25,32.1","fBodyAcc-bandsEnergy()-41,48.1","fBodyAcc-bandsEnergy()-25,48.1","fBodyAcc-bandsEnergy()-49,56.2","fBodyAcc-bandsEnergy()-49,64.2",fBodyAccJerk-min()-Y,fBodyAccJerk-min()-Z,fBodyAccJerk-skewness()-X,fBodyAccJerk-skewness()-Z,"fBodyAccJerk-bandsEnergy()-57,64","fBodyAccJerk-bandsEnergy()-49,64","fBodyAccJerk-bandsEnergy()-25,48","fBodyAccJerk-bandsEnergy()-49,64.1","fBodyAccJerk-bandsEnergy()-41,48.2","fBodyAccJerk-bandsEnergy()-49,64.2",fBodyGyro-min()-Y,"fBodyGyro-bandsEnergy()-49,64.1",fBodyBodyAccJerkMag-iqr(),fBodyBodyAccJerkMag-entropy(),fBodyBodyGyroMag-mean(),fBodyBodyGyroJerkMag-min(),fBodyBodyGyroJerkMag-meanFreq(),"angle(tBodyAccMean,gravity)",Activity,Activity_dynamic
-0.10987181,-0.038553844,0.64738279,0.075026544,0.008569874,0.17654715,0.7409852,0.76819999,0.12853624,0.17318633,-0.03815786,-0.99662281,0.34893166,-0.089391299,0.25866422,-0.99271621,0.40294976,-0.98796932,-0.99769608,-0.99997752,0.26281563,-0.99696933,-0.98011359,-0.80645161,-0.46153846,-0.99994999,-0.99999661,-0.99961851,-0.99929799,-0.99961772,-0.99976444,-0.99975773,-0.98454518,-0.97914495,-0.36155406,-0.65422442,-0.99996188,-0.99993412,-0.99995421,-0.9998711,-0.99980065,-0.99972607,-0.99505496,-0.99998223,-0.99383579,-1.0,-0.99782543,-0.9975431,0.14735156,0.12791399,SITTING,5
-0.12309154,0.49540754,-0.39348082,-0.16860145,0.084795243,0.34022871,-0.51003393,-0.079443077,-0.43393049,-0.21125314,-0.14542278,-0.57352744,0.17741687,0.47698623,-0.048177512,-0.73102809,-0.19453817,-0.56083835,-0.29136171,-0.63943079,0.16025912,-0.49687429,-0.87592377,-0.80645161,-0.92307692,-0.83129734,-0.91351789,-0.78235935,-0.8814438,-0.78998574,-0.94277486,-0.94094237,-0.62809186,-0.9051812,-0.07915969,-0.30261061,-0.99852424,-0.95488508,-0.83817249,-0.91905467,-0.91628764,-0.95503143,-0.83531951,-0.94583507,-0.16645095,0.52627,-0.27405867,-0.41000009,-0.033294657,0.022838328,WALKING_UPSTAIRS,1
-0.099706904,-0.060249638,0.29720496,0.074591896,0.014202204,0.25676408,0.17982894,0.2509479,0.24477575,0.045497454,-0.048309192,-0.99744388,0.17814112,-0.049218551,0.24516045,-0.99669882,0.19905149,-0.98256623,-0.98134404,-0.99974236,0.15809525,-0.99817868,-0.99431439,-0.93548387,-1.0,-0.99994941,-0.99999948,-0.9997927,-0.9997008,-0.99979999,-0.99943994,-0.99960283,-0.98212966,-0.97358552,-0.59984963,-0.53029163,-0.99999678,-0.99997949,-0.99994,-0.99960915,-0.99964807,-0.99914309,-0.99575467,-0.99986573,-0.98707948,-1.0,-0.98672366,-0.99914481,0.32683139,-0.056807394,STANDING,4
-0.10677561,-0.23125175,0.23223505,0.075954997,0.012170954,0.025654105,0.2600911,0.39015429,0.11652425,0.31209493,-0.041757407,-0.99960455,0.15725006,0.049956372,0.61553778,-0.99573791,0.12047612,-0.98151696,-0.98958076,-0.99990926,0.34918112,-0.99841469,-0.99930427,-1.0,-1.0,-0.99994454,-0.99999953,-0.99980062,-0.99990789,-0.99984682,-0.99983843,-0.99988281,-0.98953471,-0.98812229,-0.71028831,-0.56538219,-0.99999679,-0.99993416,-0.99992552,-0.99985233,-0.99982573,-0.99974265,-0.99903507,-0.99999629,-0.99439001,-1.0,-0.99178824,-0.99913355,0.0097365333,0.47509445,LAYING,3
-0.10706239,0.03334993,-0.024164162,0.075451622,0.016729399,0.12426394,0.012603138,0.11225111,0.24935272,0.2852463,-0.041899395,-0.99425049,-0.18821882,-0.12538018,0.38298391,-0.97897532,-0.095455457,-0.99755785,-0.97070043,-0.99931865,-0.030549587,-0.99895652,-0.99769725,-1.0,-1.0,-0.99992086,-0.99999882,-0.99979074,-0.99980879,-0.99979886,-0.99977801,-0.99985096,-0.97584148,-0.99418926,-0.56771274,-0.71300406,-0.99999431,-0.99993153,-0.99987487,-0.99977986,-0.99965962,-0.99963988,-0.99654305,-0.99998142,-0.99463301,-1.0,-0.98194009,-0.99119324,0.12164907,-0.19873966,LAYING,3
-0.080855975,0.62152305,-0.2110941,0.23153403,0.14297308,0.47736037,-0.24420686,0.07783371,-0.28729298,-0.36962621,-0.10895107,-0.39936474,0.21717385,0.18478144,-0.17251076,-0.45986533,-0.14581889,-0.72698284,-0.24189502,-0.50723062,-0.083047537,-0.71934712,-0.94004766,-0.74193548,-0.76923077,-0.56575788,-0.98791509,-0.32628584,-0.71680335,-0.40775847,-0.9604221,-0.96433165,-0.4569615,-0.59830445,-0.24023023,-0.46212177,-0.97664952,-0.93406045,-0.55329317,-0.77964028,-0.83739633,-0.85722739,-0.9055802,-0.78800799,-0.08329514,0.52918127,-0.23730635,-0.94079594,0.17257214,0.9176491,WALKING_DOWNSTAIRS,2
-0.095059822,0.16156546,-0.12621113,-0.012991489,-0.059250585,0.1184872,-0.18257911,0.22223854,-0.12604716,-0.26073022,-0.071387436,-0.66000207,0.13055534,0.25487417,-0.26851671,-0.5191317,-0.091513584,-0.11731632,-0.4506676,-0.75157792,-0.071900007,-0.59580514,-0.83593637,-0.74193548,-0.69230769,-0.58401974,-0.97316508,-0.67341547,-0.76373065,-0.68294718,-0.95424919,-0.94262228,-0.11995334,-0.22623802,-0.44145731,-0.51303784,-0.9806736,-0.7419161,-0.55616325,-0.84440995,-0.7911103,-0.85776391,-0.85109606,-0.9551117,-0.23751506,0.43867591,-0.40585902,-0.77229788,0.10817654,0.18570151,WALKING,0
-0.090097674,0.27448365,-0.55239327,0.075034806,0.017533088,0.33040733,-0.81497533,-0.42594073,-0.28516502,-0.12887705,-0.042878601,-0.92671279,-0.19963616,0.2791889,-0.37115962,-0.98588558,0.014211754,-0.97045805,-0.77336372,-0.98806985,0.14634317,-0.99630973,-0.99475649,-0.5483871,-0.46153846,-0.99873659,-0.9999979,-0.99747858,-0.99715757,-0.99751149,-0.99609807,-0.99723848,-0.98685363,-0.96784235,-0.26208002,-0.5771522,-0.9999986,-0.99928238,-0.99798997,-0.99924536,-0.99723773,-0.99377576,-0.99220746,-0.99930235,-0.87636936,-0.35935912,-0.82981924,-0.89659969,-0.35889016,0.053334163,STANDING,4
-0.10801374,-0.031294075,0.55147838,0.075608951,0.012335201,0.090396116,0.35405996,0.35318071,0.22948024,0.17662837,-0.041243883,-0.99697581,0.19694346,-0.18232919,0.23493159,-0.9978719,0.28572655,-0.9804661,-0.99621972,-0.99989305,0.11903497,-0.999404,-0.99955902,-0.41935484,-0.46153846,-0.99987109,-0.99999993,-0.9998758,-0.99984584,-0.99988595,-0.99955249,-0.99967605,-0.99072946,-0.98594551,-0.47465395,-0.55800806,-0.99999863,-0.99989332,-0.99983436,-0.99988569,-0.99986247,-0.99929275,-0.99793103,-0.99998192,-0.99176473,-1.0,-0.99698871,-0.99690582,0.59712819,-0.32766133,LAYING,3
-0.12253384,-0.008830107,-0.12757155,0.094333835,0.031749957,0.26024348,-0.10312675,0.23321147,-0.17998529,0.103989,-0.020166523,-0.9842905,0.037060529,-0.43474394,-0.31603283,-0.98863238,0.2585502,-0.98491608,-0.86083708,-0.98974889,-0.44950405,-0.9929369,-0.96857199,-1.0,-1.0,-0.99943127,-0.99964986,-0.99933834,-0.9988433,-0.99932697,-0.99890537,-0.99867882,-0.9822261,-0.99852298,-0.23017464,-0.69158916,-0.99997056,-0.99988813,-0.99951806,-0.99948942,-0.9994035,-0.99988671,-0.98602915,-0.99937921,-0.98658216,-1.0,-0.92131362,-0.99017251,-0.078086515,0.0069587745,STANDING,4
-0.041356494,0.11528063,-0.12517002,0.079196465,0.0057271869,0.19762029,-0.12006097,-0.083858866,-0.2911983,-0.037543076,-0.090803694,-0.98957284,-0.041617899,-0.017247827,0.1171887,-0.95344231,-0.16220134,-0.94928337,-0.72744665,-0.93346164,0.063816082,-0.99808374,-0.90820153,-0.35483871,-1.0,-0.99933568,-0.99999129,-0.99900843,-0.99871771,-0.99874254,-0.99539852,-0.99432989,-0.99263692,-0.97240053,-0.14335057,-0.46453912,-0.99999602,-0.99970029,-0.9989512,-0.9988188,-0.99716303,-0.99907425,-0.92339988,-0.99528919,-0.9608605,-0.82851565,-0.82430656,-0.99388051,0.34285296,0.046374834,SITTING,5
-0.13872856,0.28944776,-0.22191471,-0.025798415,0.037172806,0.14324535,-0.37885737,-0.040896039,-0.030218189,-0.24151273,-0.021539448,-0.71506974,0.1403946,0.2099528,-0.064507254,-0.77022307,-0.1805844,-0.72874804,-0.52260165,-0.80898056,0.15338565,-0.74892359,-0.80080724,-0.74193548,-0.76923077,-0.89440895,-0.99082944,-0.83594774,-0.87577816,-0.83823695,-0.87647456,-0.906506,-0.96825537,-0.62883445,-0.34558897,-0.41994883,-0.9967207,-0.95548611,-0.84924158,-0.94419629,-0.83850749,-0.7914846,-0.87219045,-0.96792572,-0.46027875,0.24280205,-0.54346789,-0.84280395,0.079770213,-0.80144177,WALKING,0
-0.051864237,0.64982601,-0.38374391,0.67130318,0.011517475,0.417116,-0.36453632,0.34927518,-0.68738248,-0.30345814,-0.21704189,-0.35606383,-0.021936072,0.34140034,-0.039454344,-0.80842824,-0.64361471,-0.56372981,-0.44810508,-0.71889727,-0.4811634,0.029949978,-0.98198991,-0.80645161,-0.76923077,-0.83870519,-0.58581231,-0.90306973,-0.93741917,-0.90787263,-0.89394198,-0.86185993,-0.82261179,-0.35730883,-0.26540602,-0.13100184,-0.99281584,-0.95372713,-0.89657275,-0.92637062,-0.94799959,-0.92210606,-0.82158767,-0.9182416,-0.32327263,0.36434831,-0.45743663,-0.78984278,0.085762983,0.36541601,WALKING_UPSTAIRS,1
-0.047755775,0.45513456,-0.52381485,0.30393986,-0.31119276,0.38390541,-0.55098431,0.065356978,-0.5098063,-0.34729081,-0.034136878,-0.8322482,-0.04101692,0.093574666,-0.0050882313,-0.57347579,-0.38895168,-0.7315874,-0.61393459,-0.80266655,-0.14761928,-0.53769156,-0.90935959,-0.80645161,-0.76923077,-0.86531268,-0.86895575,-0.85814385,-0.85104142,-0.84118842,-0.94491484,-0.93024829,-0.52954374,-0.80783735,0.35318147,-0.13242047,-0.9486262,-0.95790934,-0.88919074,-0.94990854,-0.97268746,-0.96380987,-0.90289548,-0.96373659,-0.66390461,0.13723263,-0.69981072,-0.84171697,0.21688757,-0.17888808,WALKING_UPSTAIRS,1
-0.12352019,-0.32954862,0.11570542,0.074006709,0.0057711041,0.070997076,0.14939565,0.37049343,0.12221568,0.29261893,-0.044818731,-0.99771714,0.17760636,-0.1674574,0.25325103,-0.99533294,0.31175771,-0.99120847,-0.98375419,-0.99972466,-0.10308433,-0.99828058,-0.98951355,0.096774194,-1.0,-0.99996988,-0.99999945,-0.99987368,-0.99973714,-0.99980416,-0.99893018,-0.99887752,-0.9825186,-0.98683843,-0.63030495,-0.65553468,-0.99996071,-0.99991409,-0.99990582,-0.99962567,-0.99976916,-0.99965102,-0.99905355,-0.99998167,-0.99113389,-1.0,-0.98829555,-0.99443965,0.15807454,0.053476955,STANDING,4
-0.12156054,0.65126209,-0.3147138,0.17373598,-0.015483404,0.56318687,-0.43144266,-0.10917963,-0.014253375,-0.40066091,-0.28503283,-0.78756047,-0.2030166,0.30309999,-0.24740189,-0.50778323,-0.25255409,-0.54574346,-0.5286289,-0.76977204,-0.047488326,-0.93637467,-0.81586553,-0.87096774,-0.92307692,-0.71436781,-0.99936621,-0.84079314,-0.91900927,-0.84041342,-0.83173102,-0.83244977,-0.7703854,-0.050248222,-0.15518549,-0.46327482,-0.95820661,-0.93958916,-0.68233583,-0.91567609,-0.81372373,-0.79171524,-0.68578447,-0.89683949,-0.33045768,0.42544308,-0.58110173,-0.90153359,0.034916421,-0.43621397,WALKING_DOWNSTAIRS,2
-0.17372142,0.086903911,-0.29160804,-0.15054431,0.17705827,-0.10249714,-0.33174003,-0.0089020811,-0.42953871,-0.22108574,0.026813028,-0.67277532,0.18986798,0.28680878,-0.29298685,-0.49614459,0.11407993,-0.25037294,-0.47837539,-0.68667846,0.046877522,-0.8491862,-0.67119065,-0.80645161,-0.69230769,-0.90033815,-0.93992091,-0.80054018,-0.78710723,-0.80570643,-0.66914692,-0.63063251,-0.68871157,-0.59153751,-0.09529371,-0.5250124,-0.99903201,-0.97016728,-0.87549367,-0.9495497,-0.90492973,-0.85412616,-0.8573665,-0.92992101,-0.53977554,0.12416497,-0.46795846,-0.68481048,0.24561823,0.0088156008,WALKING_UPSTAIRS,1
-0.28567541,0.86130858,-0.17201766,-0.070203896,0.22611585,0.63594644,-0.20296825,0.24799659,-0.36834681,-0.1043374,-0.0012483219,-0.86690232,-0.046909185,0.24590909,-0.058651017,-0.6207525,-0.0056107946,-0.879804,-0.39005564,-0.70438202,0.086779327,-0.87360357,-0.88708028,-0.80645161,-0.76923077,-0.92339879,-0.95603143,-0.9322547,-0.805694,-0.89273009,-0.9519511,-0.96371065,-0.80774571,-0.93591921,-0.34505098,-0.41054128,-0.99087493,-0.98302038,-0.92703231,-0.92396628,-0.97511377,-0.92185083,-0.93331366,-0.99657356,-0.5549331,0.12237441,-0.48995483,-0.97333086,-0.21997412,0.083189417,WALKING,0
-0.09759523,-0.079784043,0.2947504,0.070460042,0.017895984,0.33075322,0.30656428,0.33662824,0.3917059,0.38549463,-0.041277298,-0.9933553,0.24583628,-0.30656404,0.45465848,-0.99601075,0.30611453,-0.9881233,-0.99309354,-0.9999474,-0.095474403,-0.99081066,-0.98812182,-0.032258065,-1.0,-0.99980227,-0.99995544,-0.99960257,-0.99952493,-0.99957754,-0.9995364,-0.99962272,-0.99913349,-0.97861083,-0.36501923,-0.49743176,-0.9999983,-0.99997093,-0.99974513,-0.99990961,-0.99964488,-0.9993164,-0.99269793,-0.99996299,-0.9906998,-1.0,-0.99337094,-0.98935519,0.35299098,0.050270595,SITTING,5
-0.10018017,0.43377377,0.26209729,-0.27224021,0.46091004,0.15547681,0.11307445,0.32321006,0.046112189,0.25800072,-0.30206758,-0.50161734,0.054915329,0.016881839,0.27396265,-0.63475956,0.18840383,-0.22811339,-0.22475895,-0.55370435,-0.14902605,-0.84314741,-0.87455221,-0.80645161,-0.46153846,-0.94126125,-0.88706116,-0.78298698,-0.42054871,-0.64589341,-0.8193552,-0.8260462,-0.48258768,-0.73000045,0.25084381,-0.27525683,-0.98082313,-0.92166926,-0.88785012,-0.42658886,-0.76921876,-0.76334526,-0.68459836,-0.88700678,-0.3597352,0.31542748,-0.35387429,-0.73092653,-0.20831202,-0.87308718,WALKING_DOWNSTAIRS,2
-0.083529866,-0.099257224,0.22761105,0.07374862,-0.011228889,0.17159149,0.26950686,0.16397656,0.11175705,0.18168573,-0.036510221,-0.99535308,0.29262283,-0.049146775,0.30333494,-0.98545812,0.35701571,-0.98303,-0.9872103,-0.99969012,-0.18165963,-0.99621101,-0.96772588,-0.93548387,-1.0,-0.99979551,-0.99999101,-0.99956535,-0.99944787,-0.99952804,-0.99930265,-0.99936353,-0.99802977,-0.98816739,-0.48327454,-0.6332968,-0.99999815,-0.99991033,-0.99977207,-0.99996237,-0.99934502,-0.99934525,-0.99103504,-0.99993791,-0.9921904,-1.0,-0.99074191,-0.99218873,0.29100639,0.042473955,LAYING,3
-0.12912513,0.29116902,-0.30557927,-0.47703591,0.17227886,0.087890948,-0.39396011,0.12967665,-0.066596852,-0.18997446,0.13771425,-0.66475217,0.1634089,0.20899875,0.13321362,-0.85414785,-0.11277635,-0.60260377,-0.46164038,-0.7100918,-0.015852231,-0.58439289,-0.9456925,-0.74193548,-0.92307692,-0.8307896,-0.71972494,-0.86419401,-0.90043297,-0.85758722,-0.94786647,-0.96167047,-0.77896669,-0.82255245,-0.041807294,-0.5674363,-0.94568695,-0.86777279,-0.72969635,-0.93922236,-0.92412699,-0.91614659,-0.77727999,-0.8459176,-0.11495378,0.31175048,-0.49481871,-0.88852696,0.0068845431,0.73502887,WALKING_DOWNSTAIRS,2
-0.15833732,0.58075994,-0.03766006,-0.076289008,-0.469008,0.46641061,-0.11744445,0.1557652,-0.41076899,-0.2232124,0.13097158,-0.55550286,0.1940552,0.14703426,-0.53286495,-0.44652183,-0.20892774,-0.56958725,-0.079164057,-0.44590912,-0.092018126,-0.57502218,-0.86682639,-0.87096774,-0.92307692,-0.75212687,-0.97230338,-0.64006434,-0.74357824,-0.63039501,-0.87049469,-0.8421822,-0.92727769,-0.99920514,-0.52866212,-0.61032174,-0.99671842,-0.95143663,-0.67833602,-0.85295045,-0.93922311,-0.96529703,-0.7682627,-0.89053914,-0.18162682,0.50727181,-0.32061572,-0.5218054,-0.080030182,-0.24392222,WALKING_DOWNSTAIRS,2
-0.10471446,-0.26309097,-0.17880476,0.082287712,0.015137454,0.055172397,-0.33044344,-0.30057134,0.088551229,0.18492482,-0.03860225,-0.9923054,0.019490476,-0.10149082,0.28593175,-0.99456181,0.52081122,-0.99718398,-0.99096494,-0.99994572,0.094324116,-0.99172248,-0.99564524,-0.87096774,-0.61538462,-0.9999529,-0.99998858,-0.99978314,-0.9999857,-0.99980969,-0.99965708,-0.99976328,-0.98003156,-0.97758787,-0.54978942,-0.75523272,-0.99991793,-0.9999448,-0.99990253,-0.99991542,-0.99970391,-0.99941952,-0.99865551,-0.99998829,-0.99289632,-1.0,-0.99252256,-0.99806793,0.4765255,0.2031265,SITTING,5
-0.098627038,-0.22935184,0.076367829,0.078217011,0.0079648449,0.11144873,0.08229095,0.39309237,0.15669653,0.073305368,-0.052804858,-0.99563292,-0.060064172,-0.11174476,0.14325937,-0.99535211,0.22773236,-0.99263674,-0.9725083,-0.99912943,-0.0029677957,-0.99513192,-0.98590537,-0.67741935,-1.0,-0.99993889,-0.99999516,-0.99982319,-0.9997565,-0.99985159,-0.99982083,-0.99985081,-0.98365459,-0.98377263,-0.31215449,-0.7468361,-0.99999119,-0.99986019,-0.99988734,-0.99983716,-0.99960103,-0.99979413,-0.99521649,-0.99979392,-0.99161299,-1.0,-0.98059916,-0.9948312,0.38247645,0.069970297,STANDING,4
-0.10463284,-0.23975309,0.077670328,0.076723397,0.00063901462,0.071285892,0.11587884,0.24040821,0.2492759,0.29233329,-0.038753747,-0.99861085,0.054041507,-0.1898359,0.29122601,-0.99379672,0.034870673,-0.98418213,-0.99561707,-0.99995476,0.069826414,-0.99948063,-0.99712573,-1.0,-1.0,-0.99994353,-0.99999959,-0.99968576,-0.99970569,-0.99972079,-0.99973661,-0.99980331,-0.99754614,-0.98567696,-0.61886613,-0.74546516,-0.99999917,-0.9999405,-0.999921,-0.99995306,-0.99963074,-0.99957642,-0.99339455,-0.99998572,-0.9930177,-1.0,-0.99619825,-0.9975806,0.32069062,-0.016074472,STANDING,4
-0.09151963,0.030587121,0.17972414,0.022313824,0.043421969,0.081854894,0.21258382,0.1750383,0.32743818,2.8640541e-05,-0.035804028,-0.99017883,0.10856078,-0.24762705,0.1316569,-0.97992748,0.10426417,-0.98689852,-0.88965169,-0.98975649,0.27135413,-0.94072316,-0.99149009,-1.0,-1.0,-0.99899929,-0.99582812,-0.99914386,-0.99869857,-0.99872614,-0.99937792,-0.99955612,-0.99508283,-0.97429319,-0.43081439,-0.66060958,-0.9999441,-0.99989476,-0.99959657,-0.99959167,-0.9993088,-0.99897917,-0.98762286,-0.99993858,-0.97735429,-0.940965,-0.92913907,-0.99325822,0.05191196,0.11137855,LAYING,3
-0.11809681,-0.17969838,0.19678619,0.070374715,0.0085396493,0.083246075,0.042617062,0.063853205,-0.14058869,0.01021205,-0.049404594,-0.98862437,0.098274675,0.013327346,-0.12253698,-0.99039922,0.39680589,-0.98860693,-0.9773257,-0.99954527,-0.21135046,-0.99839498,-0.99628162,-0.41935484,-0.61538462,-0.99975201,-0.99996449,-0.99981244,-0.99954148,-0.99975457,-0.9992545,-0.99929715,-0.99560043,-0.9797083,-0.72584414,-0.66769971,-0.99999873,-0.99992184,-0.99960978,-0.99990913,-0.99961105,-0.99939799,-0.99307739,-0.99983703,-0.98463765,-1.0,-0.98405455,-0.99438041,0.11156796,0.052045408,SITTING,5
-0.056993552,0.26741619,-0.10294673,0.064943669,-0.020319588,0.047778251,-0.14533914,0.25201406,-0.12654329,-0.10503417,-0.092435017,-0.83309843,-0.061747056,0.086806568,0.10686114,-0.8228233,0.085683648,-0.25266241,-0.42008854,-0.70258277,0.15949842,-0.90204075,-0.8007328,-0.74193548,-0.69230769,-0.96044468,-0.99734933,-0.87777522,-0.79979551,-0.8647083,-0.88569595,-0.88828821,-0.71445182,-0.98403393,0.3109708,-0.5523592,-0.99242535,-0.96188115,-0.92660816,-0.92692231,-0.94331503,-0.93589083,-0.97438714,-0.99087326,-0.52480765,0.24709488,-0.56469051,-0.91818963,0.11708165,0.79144158,WALKING_UPSTAIRS,1
-0.15703615,-0.061710507,-0.075174708,0.087234217,0.079351981,0.15119858,-0.024522678,0.010933091,0.13378236,0.054269132,-0.026097,-0.98886648,0.35166509,-0.021309813,0.18084849,-0.98027442,-0.51933091,-0.9497562,-0.9471679,-0.99548741,-0.033468709,-0.98835214,-0.98365783,-1.0,-1.0,-0.99954168,-0.99973495,-0.99654152,-0.99689281,-0.99635473,-0.99830476,-0.99802475,-0.97953563,-0.98726192,-0.23209749,-0.51539015,-0.99994736,-0.99983079,-0.9996606,-0.99929074,-0.9994193,-0.9991073,-0.96635402,-0.99975085,-0.96820659,-1.0,-0.96034551,-0.98701274,0.3466313,0.16953994,SITTING,5
-0.15456711,0.34099206,-0.27537431,-0.28648597,0.14064474,0.24611548,-0.36585317,-0.10781427,-0.35917442,-0.2040598,0.12374699,-0.615783,0.10708565,0.037277723,-0.055829367,-0.38845614,-0.028420165,-0.48382674,-0.55032334,-0.77819503,0.048218717,-0.25774981,-0.90601077,-0.74193548,-0.69230769,-0.84861935,-0.84487338,-0.69867326,-0.81352673,-0.72196726,-0.96447173,-0.97343201,-0.47077037,-0.69496008,-0.069807728,-0.39884305,-0.99663986,-0.96099685,-0.77629649,-0.94493857,-0.92393077,-0.93912082,-0.86378382,-0.97726483,-0.35648412,0.42358695,-0.54816478,-0.86647513,0.24122823,0.3632162,WALKING,0
-0.043028643,0.36048438,-0.17795495,0.015294316,-0.04982828,0.30725418,-0.24087601,0.17598232,-0.27927457,-0.23962914,-0.42932833,-0.3917039,0.03170683,0.18776471,0.027005809,-0.53761721,0.091598475,-0.46049856,0.015332393,-0.31377435,0.29622848,-0.77688786,-0.86053438,-0.74193548,-0.84615385,-0.61563658,-0.98225804,-0.63945196,-0.68180071,-0.634457,-0.93793426,-0.94933417,-0.91525742,-0.9995579,-0.17832347,-0.32427641,-0.97970766,-0.93155015,-0.43553252,-0.88701094,-0.8656367,-0.9116181,-0.56374338,-0.69527753,-0.12111193,0.46569729,0.05462082,-0.99229821,0.070409611,-0.2370696,WALKING_DOWNSTAIRS,2
-0.13396415,0.25855665,-0.23617941,-0.45752697,0.17579809,0.069558128,-0.31107661,0.13921303,-0.57139593,-0.092028659,0.003823672,-0.75755897,0.31692236,0.24526716,0.016596554,-0.71823767,-0.13586855,-0.53264379,-0.39255803,-0.8178362,0.18525292,-0.23777237,-0.84397077,-0.80645161,-0.76923077,-0.82161351,-0.57610758,-0.90248167,-0.89460587,-0.9019012,-0.9192036,-0.91402418,-0.91949361,-0.93334323,-0.26518262,-0.29853103,-0.99073909,-0.89082529,-0.78210075,-0.92367378,-0.94626067,-0.96728374,-0.93074304,-0.97583269,-0.36576222,0.35509919,-0.50341395,-0.7231211,0.10850028,-0.79953976,WALKING_DOWNSTAIRS,2
-0.11056543,-0.034280058,0.23324279,0.076556639,0.0063786158,0.27316376,0.28360087,0.48403394,0.16919728,0.24308832,-0.044750717,-0.99736345,0.2716115,-0.0088964448,0.3933314,-0.99169602,0.33648539,-0.99129651,-0.98994681,-0.99976186,-0.1484895,-0.99904658,-0.9940931,-1.0,-1.0,-0.99994909,-0.99999855,-0.99989873,-0.99986098,-0.99988592,-0.9997242,-0.99978553,-0.99587055,-0.993113,-0.63217574,-0.56741894,-0.99999922,-0.99998459,-0.99991263,-0.99977859,-0.99971749,-0.99969429,-0.99508811,-0.9999702,-0.98855157,-1.0,-0.99387791,-0.99767946,0.5304338,-0.15173661,LAYING,3
-0.06959677,0.38473723,-0.10839111,0.45104554,0.26465805,0.26646452,-0.13546754,0.30314513,0.045342853,-0.032826234,-0.022494653,-0.38689155,0.2229731,0.30092023,-0.042027323,-0.69879334,-0.17916341,-0.49886283,-0.31593323,-0.64071268,-0.20085697,-0.63836157,-0.8830973,-0.74193548,-0.92307692,-0.063914873,-0.85106943,-0.87340324,-0.64272114,-0.79846616,-0.94466417,-0.95610967,-0.73174166,-0.8827888,-0.43463736,-0.29873774,-0.99038684,-0.75237339,-0.048611258,-0.78332175,-0.94670348,-0.92702497,-0.98328116,-0.8120032,-0.094204939,0.62189815,-0.28136562,-0.54476196,-0.098536882,0.68308178,WALKING_DOWNSTAIRS,2
-0.10212915,0.28720561,-0.13899135,-0.10871109,-0.0046855308,0.17566254,-0.17305351,-0.038083079,-0.12612669,-0.13622698,-0.32995726,-0.64987428,0.041894408,0.11296143,0.10041373,-0.71867416,0.19397414,-0.53808365,0.14204874,-0.25850948,0.069295865,-0.73422675,-0.87838687,-0.80645161,-0.92307692,-0.86940322,-0.89897742,-0.93997024,-0.77699372,-0.91318853,-0.88610793,-0.91491511,-0.52119001,-0.32373712,-0.20964678,-0.39014566,-0.94302099,-0.93548424,-0.85381014,-0.94724015,-0.80297151,-0.79233385,-0.54489403,-0.76456418,-0.47827521,0.1556711,-0.055672478,-0.91608262,-0.058845942,0.34059191,WALKING_UPSTAIRS,1
-0.046958242,0.047036593,-0.41131837,0.17143974,0.18332563,-0.079802499,-0.6122323,-0.15936339,0.023249843,0.47233324,-0.11868584,-0.62025822,-0.14139784,-0.087276609,0.56064233,-0.79900054,-0.33601844,-0.87989955,-0.16767823,-0.51091759,0.0927756,-0.70886325,-0.95920968,-0.74193548,-0.92307692,-0.66609415,-0.98833505,-0.34965237,-0.70612225,-0.40520709,-0.95534612,-0.96784052,-0.39383375,-0.95802048,-0.37741116,-0.17688691,-0.99963682,-0.56050268,-0.43333607,-0.73953262,-0.9528281,-0.91040874,-0.76695177,-0.96221546,0.19593943,0.76791375,-0.1580609,-0.81499756,-0.11545917,0.63710181,WALKING_DOWNSTAIRS,2
