date,hour,PM10,PM2.5,ozone,temperature,precipitation,windspeed,humidity,visibility,count
2021-09-24,23,6,2,0.025,20.9,0,3.3,70,2000,233
2021-09-25,0,4,1,0.027,20.4,0,2.8,72,2000,161
2021-09-25,1,5,1,0.028,20.1,0,2.5,73,2000,90
2021-09-25,2,5,1,0.027,19.6,0,2,75,2000,55
2021-09-25,3,6,1,0.026,19.1,0,2.3,77,2000,24
2021-09-25,4,5,2,0.026,18.8,0,2.7,79,2000,35
2021-09-25,5,5,1,0.026,18.7,0,2.6,79,2000,25
2021-09-25,6,4,1,0.028,18.9,0,2.5,78,2000,64
2021-09-25,7,8,1,0.01,18.9,0,0.9,76,2000,92
2021-09-25,8,21,5,0.008,19.4,0,0.4,76,2000,156
2021-09-25,9,18,3,0.021,20.6,0,2.7,73,2000,209
2021-09-25,10,8,1,0.029,21.4,0,2.3,71,2000,289
2021-09-25,11,7,1,0.028,22.1,0,2.1,69,2000,347
2021-09-25,12,10,2,0.026,22.7,0,2.9,67,2000,385
2021-09-25,13,11,3,0.022,22.6,0,2.8,68,2000,453
2021-09-25,14,17,3,0.023,22.8,0,2.4,69,2000,469
2021-09-25,15,10,3,0.025,23,0,2.6,67,2000,593
2021-09-25,16,9,3,0.025,23,0,2.7,67,2000,692
2021-09-25,17,9,3,0.021,23,0,2.1,69,2000,701
2021-09-25,18,8,7,0.017,22.8,0,2.3,69,2000,677
2021-09-25,19,10,5,0.02,22,0,1.8,73,2000,542
2021-09-25,20,8,1,0.021,21.7,0,2.5,73,2000,514
2021-09-25,21,7,2,0.018,21.5,0,2.1,74,2000,477
2021-09-25,22,9,1,0.019,21.3,0,3,75,2000,399
2021-09-25,23,6,1,0.022,21.1,0,2.1,76,2000,215
2021-09-26,0,3,1,0.024,20.9,0,2.7,76,2000,154
2021-09-26,1,4,1,0.026,20.6,0,2,75,2000,101
2021-09-26,2,8,1,0.029,20.2,0,2.4,76,2000,69
2021-09-26,3,5,1,0.03,20.1,0,2.4,73,2000,22
2021-09-26,4,9,1,0.032,19.8,0,2.3,73,2000,20
2021-09-26,5,6,1,0.032,19.3,0,2,74,2000,18
2021-09-26,6,3,1,0.028,18.9,0,2.2,76,2000,53
2021-09-26,7,7,1,0.027,18.5,0,2.6,80,2000,69
2021-09-26,8,8,1,0.032,19.4,0,2,77,2000,149
2021-09-26,9,8,1,0.034,21.2,0,2.5,69,2000,193
2021-09-26,10,10,1,0.037,22.9,0,2,63,2000,261
2021-09-26,11,8,2,0.043,24,0,2.6,59,2000,306
2021-09-26,12,4,1,0.046,24.7,0,2.4,56,2000,394
2021-09-26,13,8,2,0.045,26,0,2.5,51,2000,461
2021-09-26,14,8,7,0.045,26.5,0,2,51,2000,534
2021-09-26,15,9,3,0.044,26.6,0,1.9,54,2000,628
2021-09-26,16,6,4,0.04,27.2,0,1.4,52,2000,671
2021-09-26,17,6,4,0.035,26.1,0,2,54,2000,798
2021-09-26,18,11,2,0.029,24.9,0,1.9,56,2000,702
2021-09-26,19,11,6,0.024,24.1,0,1.9,61,2000,615
2021-09-26,20,9,3,0.025,23.6,0,2.6,62,2000,468
2021-09-26,21,8,3,0.025,23.1,0,3.4,58,2000,428
2021-09-26,22,3,2,0.027,22.4,0,3.1,60,2000,343
2021-09-26,23,5,1,0.027,21.4,0,2.9,61,2000,197
2021-09-27,0,6,1,0.029,20.9,0,2.6,62,2000,113
2021-09-27,1,5,1,0.031,20.4,0,3.1,63,2000,63
2021-09-27,2,3,1,0.031,20,0,2.3,65,2000,27
2021-09-27,3,5,1,0.031,19.4,0,2.3,67,2000,23
2021-09-27,4,5,1,0.031,19,0,2.7,68,2000,17
2021-09-27,5,4,1,0.03,18.9,0,2.6,70,2000,47
2021-09-27,6,4,2,0.025,18.7,0,2.3,71,2000,106
2021-09-27,7,7,1,0.024,18.8,0,3.1,71,2000,214
2021-09-27,8,9,1,0.026,19.3,0,2.6,70,2000,417
2021-09-27,9,9,1,0.029,20.4,0,2.3,66,2000,250
2021-09-27,10,7,1,0.033,21.3,0,3.2,63,2000,209
2021-09-27,11,14,3,0.036,22.9,0,2,59,2000,231
2021-09-27,12,12,1,0.041,24.6,0,2.1,55,2000,275
2021-09-27,13,10,3,0.046,24.2,0,3.7,56,2000,247
2021-09-27,14,9,3,0.046,24.6,0,2.5,56,2000,235
2021-09-27,15,12,4,0.042,24.1,0,1.9,57,2000,216
2021-09-27,16,12,5,0.037,23.6,0,0.7,61,2000,285
2021-09-27,17,15,6,0.033,23.2,0,2.6,64,2000,340
2021-09-27,18,20,9,0.033,22.8,0,2.8,66,2000,589
2021-09-27,19,14,6,0.03,22.4,0,2.3,70,2000,452
2021-09-27,20,18,7,0.021,22,0,2.7,71,2000,391
2021-09-27,21,12,5,0.02,21.7,0,2.3,72,2000,370
2021-09-27,22,13,3,0.017,21.4,0,2.5,73,2000,277
2021-09-27,23,9,3,0.023,21.2,0,1.4,73,2000,119
2021-09-28,0,6,3,0.026,20.8,0,1.8,74,2000,85
2021-09-28,1,8,3,0.025,20.6,0,1.9,73,2000,55
2021-09-28,2,11,3,0.027,20.3,0,2.2,76,2000,20
2021-09-28,3,6,3,0.027,19.9,0,2,78,2000,10
2021-09-28,4,4,2,0.025,19.7,0,2.6,79,2000,23
2021-09-28,5,7,2,0.022,19.6,0,3.1,77,2000,27
2021-09-28,6,11,3,0.019,19.6,0,2,77,2000,113
2021-09-28,7,9,2,0.015,19.6,0,1.3,77,2000,213
2021-09-28,8,15,3,0.015,19.9,0,2.5,77,2000,281
2021-09-28,9,14,4,0.018,20.6,0,2.2,76,2000,234
2021-09-28,10,17,4,0.022,20.8,0,2.4,74,2000,197
2021-09-28,11,14,3,0.025,22.9,0,2.3,69,2000,294
2021-09-28,12,11,3,0.03,24,0,2.6,63,2000,280
2021-09-28,13,10,4,0.037,24.3,0,1.9,63,2000,273
2021-09-28,14,9,4,0.033,23.8,0,2.4,58,2000,316
2021-09-28,15,14,4,0.032,24,0,2.6,56,2000,315
2021-09-28,16,14,4,0.032,23.7,0,2.1,60,2000,255
2021-09-28,17,15,6,0.032,23.4,0,2,64,2000,384
2021-09-28,18,14,8,0.033,22.9,0,1.6,68,2000,447
2021-09-28,19,15,7,0.025,21.8,0,1.4,76,2000,243
2021-09-28,20,16,11,0.019,21.5,0,1.4,80,1270,75
2021-09-28,21,15,9,0.016,20.8,1,1.1,88,1547,32
2021-09-28,22,18,8,0.014,20.4,1,1.6,92,281,52
2021-09-28,23,14,7,0.018,20.1,1,2,94,346,29
2021-09-29,0,16,9,0.02,20.1,1,1.7,95,961,23
2021-09-29,1,13,8,0.023,20.2,1,1.6,96,796,30
2021-09-29,2,16,7,0.023,20.3,0,1.5,95,1235,29
2021-09-29,3,14,10,0.024,20.4,0,1.6,94,1372,18
2021-09-29,4,18,12,0.024,20.5,0,1.6,94,1269,12
2021-09-29,5,17,12,0.021,20.5,1,2,95,911,12
2021-09-29,6,18,14,0.015,20.4,1,0.9,95,437,37
2021-09-29,7,23,14,0.011,20.5,0,1.6,96,611,58
2021-09-29,8,25,19,0.013,20.9,1,0.7,98,817,10
2021-09-29,9,15,10,0.028,21.1,1,4.1,97,234,8
2021-09-29,10,8,4,0.034,20.9,1,2.4,98,576,12
2021-09-29,11,9,1,0.029,21.1,1,2.3,94,2000,61
2021-09-29,12,9,3,0.029,21.2,0,2.2,94,2000,20
2021-09-29,13,8,2,0.024,20.5,1,4,92,1904,52
2021-09-29,14,6,2,0.025,20.6,0,1.1,93,2000,115
2021-09-29,15,11,6,0.025,20.8,0,1.7,89,2000,88
2021-09-29,16,14,7,0.016,20.9,0,2.5,87,2000,91
2021-09-29,17,15,5,0.014,20.5,1,1.7,90,1812,169
2021-09-29,18,11,5,0.013,20.2,1,1.6,90,2000,439
2021-09-29,19,16,5,0.008,19.8,0,1.7,91,2000,347
2021-09-29,20,19,6,0.005,19.6,0,1.5,93,2000,338
2021-09-29,21,16,6,0.003,19.3,0,1.3,94,2000,307
2021-09-29,22,16,5,0.002,18.8,0,0.3,95,2000,265
2021-09-29,23,18,6,0.002,18.3,0,0.6,94,2000,143
2021-09-30,0,16,6,0.002,17.8,0,1.8,95,2000,110
2021-09-30,1,14,4,0.003,17.5,0,0.1,95,2000,66
2021-09-30,2,14,4,0.002,17.2,0,1.5,96,1618,28
2021-09-30,3,14,5,0.002,17,0,0.7,97,1948,20
2021-09-30,4,14,3,0.003,16.8,0,0.4,97,1894,15
2021-09-30,5,13,4,0.002,16.4,0,1.5,97,1373,27
2021-09-30,6,16,2,0.002,16.1,0,1.7,97,501,85
2021-09-30,7,14,3,0.003,16.4,0,1.4,99,451,203
2021-09-30,8,19,4,0.008,16.9,0,2.3,99,941,385
2021-09-30,9,28,7,0.01,17.4,0,1.7,98,1397,300
2021-09-30,10,23,5,0.016,18.3,0,2.1,96,1874,225
2021-09-30,11,22,9,0.023,20.3,0,2.1,85,2000,288
2021-09-30,12,22,10,0.031,22.1,0,1.2,77,2000,284
2021-09-30,13,19,7,0.042,24,0,1.3,70,2000,307
2021-09-30,14,26,13,0.059,25.4,0,2.1,65,2000,312
2021-09-30,15,20,7,0.049,25.8,0,2.1,66,2000,330
2021-09-30,16,21,8,0.055,25.7,0,2.3,63,2000,437
2021-09-30,17,27,13,0.049,25.6,0,2.1,65,2000,643
2021-09-30,18,31,14,0.035,24.2,0,2.3,70,2000,925
2021-09-30,19,29,14,0.007,22.7,0,0.2,71,2000,580
2021-09-30,20,35,15,0.003,21.7,0,0.9,79,2000,468
2021-09-30,21,43,18,0.002,20.9,0,0.4,83,2000,488
2021-09-30,22,38,18,0.002,20.4,0,0.8,81,2000,370
2021-09-30,23,47,21,0.002,19.7,0,1.4,81,2000,195
2021-10-01,0,43,20,0.002,19.2,0,1.3,83,2000,136
2021-10-01,1,32,17,0.002,18.7,0,1,85,2000,81
2021-10-01,2,33,15,0.002,18.3,0,0.3,89,2000,41
2021-10-01,3,34,16,0.002,17.7,0,2,92,2000,30
2021-10-01,4,29,13,0.003,17.4,0,1,91,2000,10
2021-10-01,5,24,11,0.003,17.2,0,1.3,94,1995,32
2021-10-01,6,26,11,0.003,17,0,1.9,94,1910,99
2021-10-01,7,28,13,0.003,17,0,0.8,95,2000,206
2021-10-01,8,28,13,0.012,17.5,0,3.8,93,2000,387
2021-10-01,9,39,18,0.03,19.8,0,2.6,86,2000,264
2021-10-01,10,49,25,0.038,21.4,0,3,76,2000,266
2021-10-01,11,50,24,0.044,23,0,2.2,70,2000,293
2021-10-01,12,45,21,0.048,24.6,0,1.1,65,2000,286
2021-10-01,13,41,21,0.058,26,0,1.1,56,2000,278
2021-10-01,14,42,20,0.066,27.2,0,2.1,50,2000,314
2021-10-01,15,40,30,0.077,27.2,0,3.3,45,2000,337
2021-10-01,16,43,20,0.075,26.9,0,2.7,47,2000,463
2021-10-01,17,40,19,0.065,25.7,0,2.8,56,2000,654
2021-10-01,18,41,21,0.054,23.9,0,3.2,59,2000,915
2021-10-01,19,48,28,0.052,22.5,0,2.9,66,2000,596
2021-10-01,20,46,29,0.052,21.8,0,2.4,72,1741,507
2021-10-01,21,47,25,0.057,21.5,0,3.4,75,1760,373
2021-10-01,22,24,11,0.057,21.4,0,4,79,1652,16
2021-10-01,23,13,5,0.054,17.2,1,3.7,88,1975,20
2021-10-02,0,12,4,0.05,17,1,2.9,90,2000,40
2021-10-02,1,12,3,0.045,16.6,0,1.8,90,2000,29
2021-10-02,2,10,5,0.043,16.8,0,0.9,91,2000,28
2021-10-02,3,13,4,0.04,16.6,0,0.9,93,1531,21
2021-10-02,4,14,4,0.04,16.7,0,1.3,93,2000,17
2021-10-02,5,16,5,0.037,16.5,0,1.2,95,2000,22
2021-10-02,6,21,6,0.028,16.6,0,1.3,94,2000,47
2021-10-02,7,20,6,0.023,16.9,0,0.9,94,1913,62
2021-10-02,8,21,9,0.023,17.5,0,1.9,95,1972,128
2021-10-02,9,26,7,0.03,18.8,0,1.9,91,2000,206
2021-10-02,10,32,7,0.043,20.9,0,0.9,81,2000,236
2021-10-02,11,35,15,0.049,21.7,0,0.7,77,2000,294
2021-10-02,12,38,16,0.051,23.5,0,1.8,64,2000,354
2021-10-02,13,36,17,0.063,24.2,0,2.3,61,2000,448
2021-10-02,14,30,19,0.07,25.7,0,2.4,55,2000,472
2021-10-02,15,28,11,0.073,26.2,0,2.2,54,2000,604
2021-10-02,16,30,12,0.07,26.1,0,3,53,2000,699
2021-10-02,17,29,14,0.072,25.2,0,3.1,55,2000,692
2021-10-02,18,33,18,0.072,23.7,0,2.2,58,2000,723
2021-10-02,19,43,23,0.036,22.5,0,0.7,64,2000,481
2021-10-02,20,42,21,0.03,21.1,0,1.6,72,2000,482
2021-10-02,21,39,18,0.042,20.8,0,0.3,77,2000,495
2021-10-02,22,40,20,0.046,20.3,0,0.7,79,2000,407
2021-10-02,23,38,18,0.043,19.9,0,0.7,84,1835,174
2021-10-03,0,38,19,0.034,19.5,0,0.7,86,1404,171
2021-10-03,1,36,21,0.016,19.1,0,0,89,1249,85
2021-10-03,2,43,24,0.026,18.7,0,1,91,700,47
2021-10-03,3,40,25,0.021,18.1,0,1.5,89,643,37
2021-10-03,4,45,28,0.027,17.7,0,2.1,92,638,25
2021-10-03,5,37,23,0.033,17.4,0,2,93,634,21
2021-10-03,6,40,24,0.026,17.1,0,1.4,93,636,47
2021-10-03,7,37,23,0.033,17.2,0,1.8,95,691,79
2021-10-03,8,42,23,0.038,18,0,1.9,94,879,122
2021-10-03,9,,21,0.045,19.9,0,2,86,1146,167
2021-10-03,10,,23,0.052,21.8,0,2.1,79,1422,244
2021-10-03,11,,22,0.062,23.8,0,1.3,72,1889,296
2021-10-03,12,,24,0.072,26,0,2.6,61,2000,365
2021-10-03,13,35,19,0.073,27.5,0,3,54,2000,419
2021-10-03,14,36,18,0.07,28.6,0,2.7,47,2000,528
2021-10-03,15,36,18,0.066,28.7,0,4.3,43,2000,570
2021-10-03,16,32,16,0.062,27.9,0,3.7,40,2000,664
2021-10-03,17,33,17,0.06,26.8,0,2.6,44,2000,669
2021-10-03,18,35,18,0.055,25.8,0,3.2,49,2000,669
2021-10-03,19,36,20,0.047,24.7,0,1.8,52,2000,557
2021-10-03,20,50,24,0.042,23.6,0,1.2,58,2000,599
2021-10-03,21,39,21,0.024,22.4,0,1.9,64,2000,461
2021-10-03,22,43,23,0.008,21.6,0,0.3,65,2000,384
2021-10-03,23,39,23,0.002,20.7,0,2.1,69,2000,218
2021-10-04,0,40,22,0.002,20.2,0,1.4,71,2000,172
2021-10-04,1,39,22,0.003,19.5,0,1.2,74,2000,76
2021-10-04,2,38,22,0.009,19.3,0,1.2,76,2000,46
2021-10-04,3,35,19,0.021,19.4,0,0.7,77,2000,26
2021-10-04,4,38,20,0.022,19.6,0,1,76,2000,27
2021-10-04,5,32,18,0.024,19.9,0,1.2,75,2000,21
2021-10-04,6,33,19,0.019,20.2,0,1.4,76,2000,47
2021-10-04,7,34,17,0.024,20.3,0,1.5,75,2000,92
2021-10-04,8,39,20,0.029,20.7,0,1.7,76,2000,147
2021-10-04,9,41,20,0.034,21.3,0,1.8,76,2000,188
2021-10-04,10,42,20,0.034,22.1,0,1.8,79,2000,232
2021-10-04,11,46,18,0.033,23.4,0,2.9,79,2000,231
2021-10-04,12,46,20,0.032,24.3,0,4.5,78,2000,132
2021-10-04,13,44,15,0.036,24.5,0,3.9,80,2000,152
2021-10-04,14,44,10,0.037,25.4,0,4.4,77,2000,281
2021-10-04,15,43,13,0.036,25.5,0,5.1,78,2000,324
2021-10-04,16,41,14,0.034,25.4,0,3.7,78,2000,301
2021-10-04,17,44,15,0.029,25.3,0,5,80,2000,39
2021-10-04,18,41,15,0.027,24.1,1,2.8,92,326,51
2021-10-04,19,41,11,0.033,24,1,3.8,89,1952,89
2021-10-04,20,47,13,0.035,23.9,0,4.5,88,1981,95
2021-10-04,21,39,11,0.036,24,0,4.1,87,1978,168
2021-10-04,22,43,14,0.037,24.1,0,3.7,84,2000,181
2021-10-04,23,41,12,0.04,24.1,0,3.8,83,2000,91
2021-10-05,0,39,10,0.041,24.1,0,3.3,84,2000,85
2021-10-05,1,40,12,0.042,23.9,0,3.6,85,2000,29
2021-10-05,2,40,13,0.043,23.7,0,3.7,85,2000,29
2021-10-05,3,42,12,0.043,23.5,0,2.8,86,2000,21
2021-10-05,4,41,12,0.042,23.3,0,2.6,88,2000,14
2021-10-05,5,42,13,0.039,23.2,0,3.4,87,2000,27
2021-10-05,6,40,16,0.035,23.2,0,4.1,87,2000,103
2021-10-05,7,43,13,0.031,22.9,0,2.4,86,2000,219
2021-10-05,8,40,13,0.029,23.3,0,2.3,86,2000,411
2021-10-05,9,45,12,0.033,23.6,0,3.8,83,2000,263
2021-10-05,10,49,10,0.036,24,0,3.7,81,2000,204
2021-10-05,11,40,13,0.041,24.4,0,3.3,80,2000,249
2021-10-05,12,41,12,0.045,25.4,0,4.8,72,2000,303
2021-10-05,13,43,11,0.041,25.7,0,4.7,69,2000,253
2021-10-05,14,42,13,0.035,26.4,0,5.6,66,2000,257
2021-10-05,15,41,13,0.038,25.5,0,5.3,71,2000,288
2021-10-05,16,50,13,0.032,25.4,0,3.8,73,2000,332
2021-10-05,17,43,12,0.037,24.8,0,4,74,2000,315
2021-10-05,18,46,13,0.029,23.5,0,2,84,1351,435
2021-10-05,19,45,11,0.024,23.2,0,3.1,88,1871,357
2021-10-05,20,45,13,0.027,22.7,0,2.3,88,2000,337
2021-10-05,21,37,12,0.026,22.5,0,2,88,1991,393
2021-10-05,22,29,12,0.023,22.1,0,1.7,89,1599,319
2021-10-05,23,33,11,0.017,22.1,0,1.1,90,1907,143
2021-10-06,0,25,10,0.008,21.7,0,1,88,2000,103
2021-10-06,1,14,2,0.013,21.5,0,0.4,87,2000,59
2021-10-06,2,24,3,0.013,21.2,0,1.3,89,2000,43
2021-10-06,3,26,4,0.01,20.3,0,2,88,2000,16
2021-10-06,4,25,2,0.013,19.3,1,2.5,94,242,6
2021-10-06,5,5,1,0.021,18.9,1,2.5,95,649,10
2021-10-06,6,3,1,0.021,18.5,1,3,95,451,22
2021-10-06,7,3,1,0.02,18.2,1,3.4,96,635,26
2021-10-06,8,3,1,0.018,18.1,1,2.9,99,727,44
2021-10-06,9,4,1,0.019,18,1,3.6,98,502,26
2021-10-06,10,4,1,0.018,18,1,3.8,98,718,39
2021-10-06,11,5,1,0.019,18,1,3.4,98,320,59
2021-10-06,12,4,1,0.02,18.2,1,3.4,98,392,105
2021-10-06,13,6,1,0.019,18.4,1,3.3,98,555,127
2021-10-06,14,7,3,0.018,18.4,1,2.7,97,718,164
2021-10-06,15,8,1,0.019,18.6,0,3,96,2000,203
2021-10-06,16,8,1,0.02,19.3,0,3.4,93,2000,305
2021-10-06,17,7,2,0.019,19.9,0,3.5,87,2000,483
2021-10-06,18,8,2,0.016,19.2,0,3.4,87,2000,696
2021-10-06,19,10,3,0.016,18.6,0,2.8,88,2000,469
2021-10-06,20,9,3,0.019,18.4,0,2.8,86,2000,421
2021-10-06,21,8,2,0.017,18.7,0,2.9,86,2000,417
2021-10-06,22,9,2,0.017,18.7,0,3.2,84,2000,320
2021-10-06,23,7,1,0.015,18.7,0,1.9,84,2000,158
2021-10-07,0,8,1,0.017,18.8,0,2.2,84,2000,117
2021-10-07,1,7,1,0.018,18.8,0,1.4,84,2000,53
2021-10-07,2,4,1,0.016,18.8,0,0.9,85,2000,22
2021-10-07,3,8,2,0.016,18.8,0,0.6,86,2000,38
2021-10-07,4,12,1,0.016,18.9,0,0.6,86,2000,16
2021-10-07,5,8,2,0.014,18.8,1,0.5,88,1191,2
2021-10-07,6,10,3,0.007,18.4,1,0.5,95,285,31
2021-10-07,7,8,2,0.005,18.4,1,0.7,95,454,84
2021-10-07,8,13,3,0.005,18.6,1,0.4,95,1903,293
2021-10-07,9,12,5,0.003,19,0,0.9,94,2000,187
2021-10-07,10,16,7,0.006,19.7,0,0.5,93,2000,174
2021-10-07,11,15,5,0.013,20,0,1.5,89,2000,185
2021-10-07,12,14,4,0.025,20.6,0,1.9,84,2000,220
2021-10-07,13,,,,21.3,0,1.2,81,2000,269
2021-10-07,14,,,,21.8,0,2.6,77,2000,245
2021-10-07,15,,,,21.4,0,2.9,75,2000,276
2021-10-07,16,,,,21.1,0,2.5,79,2000,347
2021-10-07,17,,,,20.9,0,2.3,81,2000,559
2021-10-07,18,,,,20.1,0,2.3,81,2000,744
2021-10-07,19,,,,19.5,0,2.6,83,2000,465
2021-10-07,20,,,,19.2,0,2.1,83,2000,482
2021-10-07,21,,,,19,0,1.6,84,2000,424
2021-10-07,22,,,,18.6,0,1.2,82,2000,338
2021-10-07,23,,,,18.2,0,0.9,82,2000,165
2021-10-08,0,,,,17.9,0,0.8,85,2000,101
2021-10-08,1,,,,17.7,0,0.6,87,2000,60
2021-10-08,2,,,,17.7,0,1.1,87,2000,52
2021-10-08,3,,,,17.7,0,1.8,88,2000,37
2021-10-08,4,,,,17.6,0,1.3,89,2000,23
2021-10-08,5,,,,17.5,0,1.6,90,2000,36
2021-10-08,6,,,,17.5,0,0.9,90,2000,87
2021-10-08,7,,,,17.5,0,1.5,91,1810,196
2021-10-08,8,,,,17.9,0,1.9,91,2000,345
2021-10-08,9,,,,18.6,0,2.3,90,1995,188
2021-10-08,10,,,,19.2,0,2,90,1165,58
2021-10-08,11,,,,19.3,1,1.5,92,556,39
2021-10-08,12,,,,19.6,1,1.3,92,614,27
2021-10-08,13,,,,19.8,1,0.9,92,602,22
2021-10-08,14,,,,20,1,1.7,93,550,18
2021-10-08,15,,,,19.8,1,1.9,93,563,19
2021-10-08,16,,,,19.7,1,1.7,92,921,25
2021-10-08,17,,,,19.6,1,1.8,94,893,124
2021-10-08,18,22,15,0.008,19.3,1,1.9,93,1391,416
2021-10-08,19,20,13,0.007,19.1,0,2.1,94,1407,324
2021-10-08,20,20,13,0.009,18.8,0,2.3,94,1614,276
2021-10-08,21,16,10,0.012,18.7,0,2.5,94,1995,314
2021-10-08,22,14,7,0.019,18.7,0,2.8,92,2000,316
2021-10-08,23,12,5,0.02,18.8,0,2,91,2000,184
2021-10-09,0,8,4,0.023,18.9,0,1.6,90,2000,118
2021-10-09,1,10,4,0.023,19,0,1.3,89,2000,79
2021-10-09,2,11,3,0.024,18.9,0,2.6,89,2000,38
2021-10-09,3,8,2,0.027,18.8,0,3,87,2000,37
2021-10-09,4,5,3,0.027,18.6,0,2.3,88,2000,27
2021-10-09,5,5,1,0.028,18.6,0,2.5,88,2000,31
2021-10-09,6,4,1,0.026,18.8,0,2.3,87,2000,34
2021-10-09,7,7,2,0.023,18.8,0,2.7,88,2000,27
2021-10-09,8,6,2,0.023,18.8,1,2.5,91,2000,53
2021-10-09,9,9,2,0.026,19.2,0,3.3,90,2000,97
2021-10-09,10,14,1,0.028,20.7,1,2.4,85,2000,186
2021-10-09,11,13,3,0.024,21.3,0,2.8,80,2000,277
2021-10-09,12,10,4,0.022,22.1,0,2.2,79,2000,326
2021-10-09,13,12,4,0.027,22.3,0,3.1,77,2000,392
2021-10-09,14,11,6,0.028,22.9,0,2.6,76,2000,453
2021-10-09,15,12,5,0.027,23.1,0,2.1,76,2000,530
2021-10-09,16,10,3,0.028,23.4,0,2.3,75,2000,599
2021-10-09,17,11,7,0.023,24,0,2.4,73,2000,623
2021-10-09,18,17,11,0.016,23.1,0,2.8,76,2000,647
2021-10-09,19,17,10,0.012,22.2,0,2.2,80,2000,504
2021-10-09,20,22,12,0.011,21.7,0,2.2,82,2000,461
2021-10-09,21,18,11,0.006,21.3,0,2,84,2000,473
2021-10-09,22,18,9,0.01,21.1,0,1.9,86,2000,402
2021-10-09,23,14,7,0.008,20.8,0,1.4,87,2000,254
2021-10-10,0,12,7,0.005,20.4,0,1.3,89,2000,151
2021-10-10,1,16,8,0.005,20.3,0,0.9,90,2000,78
2021-10-10,2,22,7,0.006,20.4,0,1.2,90,2000,46
2021-10-10,3,19,11,0.007,20.5,0,0.7,91,2000,44
2021-10-10,4,25,11,0.008,20.6,0,1.1,91,2000,22
2021-10-10,5,21,12,0.006,20.6,0,0.9,91,2000,12
2021-10-10,6,24,12,0.008,20.7,0,1.2,91,2000,45
2021-10-10,7,25,15,0.025,20.8,0,0.9,91,2000,67
2021-10-10,8,29,18,0.035,21.5,0,1.9,85,2000,129
2021-10-10,9,35,19,0.043,22.5,0,2.8,84,2000,148
2021-10-10,10,43,23,0.043,23.6,0,3.3,83,2000,167
2021-10-10,11,35,21,0.049,23.7,0,3.2,82,1398,186
2021-10-10,12,24,20,0.038,24.1,0,3.8,81,1995,93
2021-10-10,13,10,7,0.031,21.9,1,3.5,90,444,12
2021-10-10,14,6,5,0.031,21.2,1,3.5,95,227,11
2021-10-10,15,7,3,0.031,20.5,1,3.1,95,226,13
2021-10-10,16,3,2,0.037,20.2,1,2.1,95,950,37
2021-10-10,17,5,1,0.037,19.7,1,3.5,94,1827,87
2021-10-10,18,12,5,0.037,19.1,0,2.2,93,2000,148
2021-10-10,19,23,12,0.037,18.2,0,3,90,1830,92
2021-10-10,20,28,15,0.034,17.6,1,2,91,1005,10
2021-10-10,21,31,13,0.039,16.6,1,4.1,86,1200,17
2021-10-10,22,33,11,0.037,15.6,1,2.3,87,831,15
2021-10-10,23,31,11,0.031,15.1,1,1,89,1903,28
2021-10-11,0,35,6,0.033,14.9,1,2.3,91,1037,19
2021-10-11,1,34,4,0.031,14.1,1,2.7,87,1895,18
2021-10-11,2,38,5,0.027,13.5,1,1.5,83,1800,6
2021-10-11,3,31,5,0.025,13.4,1,1.1,88,2000,16
2021-10-11,4,29,4,0.025,13.1,0,1.8,90,2000,11
2021-10-11,5,27,4,0.024,12.9,0,1.8,90,2000,12
2021-10-11,6,22,5,0.017,12.8,0,1.7,90,2000,30
2021-10-11,7,25,5,0.015,12.6,0,1.9,90,2000,68
2021-10-11,8,29,4,0.02,12.8,0,2.2,88,2000,116
2021-10-11,9,31,6,0.021,13.5,0,2.5,84,2000,171
2021-10-11,10,33,9,0.027,15,0,1.9,75,2000,273
2021-10-11,11,29,6,0.023,15.3,0,1.7,74,2000,326
2021-10-11,12,28,5,0.025,16.2,0,3,68,2000,371
2021-10-11,13,28,8,0.027,16.5,0,3.2,71,2000,427
2021-10-11,14,25,7,0.028,16.6,0,1.1,72,2000,507
2021-10-11,15,26,8,0.032,17,0,2.4,74,2000,527
2021-10-11,16,23,8,0.035,17.5,0,3,71,2000,609
2021-10-11,17,22,11,0.031,17.2,0,2.3,71,2000,668
2021-10-11,18,24,11,0.022,16.7,0,1.9,73,2000,560
2021-10-11,19,19,7,0.014,16.1,0,1.7,76,2000,477
2021-10-11,20,21,13,0.023,15.6,0,2.1,78,2000,412
2021-10-11,21,17,6,0.025,16.1,0,2.3,76,2000,379
2021-10-11,22,18,5,0.023,16.2,0,2.5,76,2000,305
2021-10-11,23,13,3,0.024,16.3,0,2.7,76,2000,146
2021-10-12,0,9,3,0.029,16.2,0,2.8,76,2000,92
2021-10-12,1,10,3,0.029,16.1,0,2.4,76,2000,41
2021-10-12,2,8,5,0.032,15.8,0,2.6,77,2000,37
2021-10-12,3,6,1,0.033,15.9,0,2.9,77,2000,24
2021-10-12,4,5,1,0.034,15.9,0,3,77,2000,18
2021-10-12,5,5,1,0.033,16,0,2.9,77,2000,35
2021-10-12,6,7,1,0.026,16,0,2.6,78,2000,99
2021-10-12,7,10,1,0.024,16,0,3.4,77,2000,230
2021-10-12,8,15,1,0.035,16.4,0,3.1,75,2000,409
2021-10-12,9,15,1,0.038,17.4,0,3.8,70,2000,271
2021-10-12,10,17,2,0.041,19.7,0,4.5,60,2000,204
2021-10-12,11,13,2,0.041,19.7,0,5.4,59,2000,256
